TransactionID,Date,Amount,Type,Sender,Receiver,Location,Device,FraudLabel,Risk
TXN000223,2025-10-03 11:18:14.158075,44315,Subscription Payments,Anjali Verma,Deepak Malhotra,Kolkata,Android,0,Low
TXN000224,2025-10-02 07:03:14.158075,12788,QR Code Payments,Manish Tiwari,Neha Sharma,Nagpur,iOS,0,Low
TXN000225,2025-10-05 18:58:14.158075,25442,QR Code Payments,Ravi Singh,Pooja Nair,Gwalior,Android,0,Low
TXN000226,2025-10-07 07:37:14.158075,37257,Shopping,Anjali Verma,Aakash Choudhary,Chennai,iOS,0,Low
TXN000227,2025-10-05 22:27:14.158075,2427,QR Code Payments,Manish Tiwari,Vikram Joshi,Mumbai,Android,1,Medium
TXN000228,2025-10-04 12:07:14.158075,40872,Bill Payment,Sunita Das,Rohan Mehta,Nashik,iOS,1,Low
TXN000229,2025-10-02 00:43:14.158075,40645,QR Code Payments,Manish Tiwari,Vikram Joshi,Pune,iOS,0,Low
TXN000230,2025-10-05 14:33:14.158075,297,Recharge,Vikram Joshi,Kavita Reddy,Surat,iOS,0,Low
TXN000231,2025-10-08 02:03:14.158075,23609,Recharge,Amit Patel,Rajesh Kumar,Aurangabad,Android,0,Low
TXN000232,2025-10-05 08:08:14.158075,34798,Subscription Payments,Vikram Joshi,Suresh Yadav,Indore,iOS,1,Low
TXN000233,2025-10-07 17:28:14.158075,44642,P2P,Deepak Malhotra,Meena Kumari,Nashik,Android,0,Low
TXN000234,2025-10-03 15:29:14.158075,15187,Bill Payment,Anjali Verma,Sunita Das,Kolkata,Android,0,Low
TXN000235,2025-10-02 09:31:14.158075,22771,Subscription Payments,Neha Sharma,Sunita Das,Jodhpur,Android,0,Low
TXN000236,2025-10-07 20:06:14.158075,25284,Bill Payment,Rohan Mehta,Pooja Nair,Agra,Android,0,Medium
TXN000237,2025-10-04 19:59:14.158075,27948,P2P,Pooja Nair,Sunita Das,Vadodara,iOS,1,Low
TXN000238,2025-10-05 13:16:14.158075,42207,QR Code Payments,Pooja Nair,Karan Kapoor,Chennai,iOS,0,Low
TXN000239,2025-10-03 04:20:14.158075,20766,QR Code Payments,Manish Tiwari,Sneha Iyer,Vijayawada,iOS,0,Low
TXN000240,2025-10-03 00:23:14.158075,44457,P2P,Ravi Singh,Rajesh Kumar,Ahmedabad,Android,0,Low
TXN000241,2025-10-05 10:57:14.158075,15808,Subscription Payments,Kavita Reddy, Priya Gupta,Nashik,iOS,0,Low
TXN000242,2025-10-06 19:42:14.158075,26470,P2P,Amit Patel,Pooja Nair,Delhi,Android,0,Low
TXN000243,2025-10-04 16:07:14.158075,49911,Shopping,Meena Kumari,Rohan Mehta,Ahmedabad,Android,0,Low
TXN000244,2025-10-04 22:37:14.158075,2911,Recharge,Rajesh Kumar,Karan Kapoor,Vijayawada,Android,0,Low
TXN000245,2025-10-04 05:40:14.158075,47111,Subscription Payments, Priya Gupta,Meena Kumari,Kochi,iOS,0,Low
TXN000246,2025-10-04 10:57:14.158075,6646,Bill Payment,Anita Sinha,Sneha Iyer,Vadodara,iOS,0,Low
TXN000247,2025-10-07 12:47:14.158075,34854,Shopping,Neha Sharma,Vikram Joshi,Jodhpur,Android,0,Low
TXN000248,2025-10-04 03:49:14.158075,30306,Subscription Payments,Vijay Rao,Meena Kumari,Bhopal,iOS,0,Medium
TXN000249,2025-10-03 17:10:14.158075,41206,P2P,Vijay Rao,Manish Tiwari,Kochi,iOS,0,High
TXN000250,2025-10-05 17:30:14.158075,11511,P2P,Neha Sharma, Priya Gupta,Vadodara,Android,0,Low
TXN000251,2025-10-07 17:02:14.158075,3011,P2P,Neha Sharma,Karan Kapoor,Nagpur,Android,0,Low
TXN000252,2025-10-05 09:22:14.158075,1834,P2P,Anita Sinha,Deepak Malhotra,Surat,iOS,0,Medium
TXN000253,2025-10-03 01:31:14.158075,18327,Bill Payment, Priya Gupta,Vijay Rao,Surat,Android,0,Low
TXN000254,2025-10-04 19:10:14.158075,8780,Shopping,Aakash Choudhary,Suresh Yadav,Lucknow,Android,1,Low
TXN000255,2025-10-03 03:49:14.158075,19460,QR Code Payments,Anita Sinha,Kavita Reddy,Pune,iOS,0,Medium
TXN000256,2025-10-05 09:28:14.158075,18443,Recharge,Karan Kapoor,Pooja Nair,Aurangabad,iOS,0,Low
TXN000257,2025-10-03 09:08:14.158075,5859,Bill Payment,Pooja Nair,Vikram Joshi,Patna,Android,0,High
TXN000258,2025-10-07 23:36:14.158075,23178,Bill Payment,Vijay Rao,Deepak Malhotra,Gwalior,iOS,0,Medium
TXN000259,2025-10-05 01:40:14.158075,35253,QR Code Payments,Vijay Rao,Pooja Nair,Vijayawada,Android,1,Low
TXN000260,2025-10-01 17:07:14.158075,11211,QR Code Payments,Karan Kapoor,Pooja Nair,Bhopal,Android,0,Medium
TXN000261,2025-10-08 09:22:14.158075,37604,Recharge,Ravi Singh,Anita Sinha,Indore,iOS,1,Low
TXN000262,2025-10-04 02:37:14.158075,1902,Recharge,Rajesh Kumar,Vijay Rao,Nagpur,Android,0,Low
TXN000263,2025-10-04 05:36:14.158075,8255,QR Code Payments,Karan Kapoor,Anjali Verma,Jaipur,Android,1,Medium
TXN000264,2025-10-08 01:56:14.158075,8220,P2P,Rajesh Kumar,Anita Sinha,Ahmedabad,Android,1,Low
TXN000265,2025-10-06 17:47:14.158075,39484,Bill Payment,Pooja Nair,Kavita Reddy,Kochi,iOS,1,Medium
TXN000266,2025-10-02 07:50:14.158075,47125,Subscription Payments,Vijay Rao,Amit Patel,Meerut,iOS,0,Medium
TXN000267,2025-10-03 08:30:14.158075,47354,Recharge,Vijay Rao,Karan Kapoor,Kochi,iOS,0,High
TXN000268,2025-10-04 01:49:14.158075,22018,Recharge,Manish Tiwari,Kavita Reddy,Surat,Android,0,Medium
TXN000269,2025-10-06 00:37:14.158075,20545,QR Code Payments,Sunita Das,Suresh Yadav,Jodhpur,Android,0,Low
TXN000270,2025-10-06 10:29:14.158075,30406,Shopping,Kavita Reddy,Sunita Das,Madurai,iOS,1,Low
TXN000271,2025-10-01 16:16:14.158075,16746,Subscription Payments,Kavita Reddy,Suresh Yadav,Kochi,iOS,0,Medium
TXN000272,2025-10-08 09:18:14.158075,46943,Subscription Payments,Anjali Verma,Suresh Yadav,Indore,iOS,1,Low
TXN000273,2025-10-03 15:27:14.158075,31165,Recharge,Rajesh Kumar,Pooja Nair,Bangalore,Android,0,Low
TXN000274,2025-10-07 16:33:14.158075,25299,P2P,Anita Sinha,Sunita Das,Coimbatore,iOS,0,Low
TXN000275,2025-10-05 20:45:14.158075,42076,Shopping,Amit Patel,Aakash Choudhary,Chennai,Android,0,Medium
TXN000276,2025-10-06 18:55:14.158075,16471,Subscription Payments,Pooja Nair,Amit Patel,Nashik,iOS,0,Medium
TXN000277,2025-10-02 06:57:14.158075,11935,Recharge,Kavita Reddy,Vikram Joshi,Bhopal,Android,0,Low
TXN000278,2025-10-03 08:04:14.158075,46036,Subscription Payments,Ravi Singh,Neha Sharma,Jaipur,Android,0,Low
TXN000279,2025-10-05 22:18:14.158075,2149,Shopping,Anjali Verma,Neha Sharma,Lucknow,iOS,1,Low
TXN000280,2025-10-05 21:49:14.158075,31716,Shopping,Sunita Das,Rajesh Kumar,Vijayawada,Android,0,Low
TXN000281,2025-10-05 20:57:14.158075,38291,Bill Payment,Meena Kumari,Meena Kumari,Kochi,iOS,0,Low
TXN000282,2025-10-07 18:27:14.158075,47457,QR Code Payments,Neha Sharma,Karan Kapoor,Coimbatore,Android,0,Low
TXN000283,2025-10-03 14:13:14.158075,21032,QR Code Payments,Rohan Mehta,Anita Sinha,Kochi,Android,0,Low
TXN000284,2025-10-04 13:29:14.158075,29955,Recharge,Meena Kumari,Vijay Rao,Pune,iOS,0,Low
TXN000285,2025-10-08 07:50:14.158075,7258,Shopping,Meena Kumari,Pooja Nair,Bangalore,Android,0,Low
TXN000286,2025-10-07 00:31:14.158075,43116,Bill Payment,Pooja Nair,Neha Sharma,Thane,iOS,0,Low
TXN000287,2025-10-01 14:26:14.158075,7500,Bill Payment, Priya Gupta,Rajesh Kumar,Chennai,iOS,0,High
TXN000288,2025-10-02 21:23:14.158075,42742,Subscription Payments,Sneha Iyer,Ravi Singh,Jodhpur,iOS,0,Low
TXN000289,2025-10-02 21:16:14.158075,15251,Subscription Payments, Priya Gupta,Pooja Nair,Meerut,Android,1,Low
TXN000290,2025-10-03 01:44:14.158075,1254,Bill Payment,Vikram Joshi,Anita Sinha,Bhopal,Android,0,Low
TXN000291,2025-10-06 06:26:14.158075,4599,Subscription Payments,Anjali Verma,Sunita Das,Kolkata,Android,0,Low
TXN000292,2025-10-04 18:42:14.158075,6395,Shopping,Aakash Choudhary,Amit Patel,Thane,iOS,0,Low
TXN000293,2025-10-07 05:53:14.158075,12283,P2P,Ravi Singh,Deepak Malhotra,Kochi,iOS,0,Low
TXN000294,2025-10-07 03:29:14.158075,29399,Shopping,Manish Tiwari,Amit Patel,Raipur,Android,0,Low
TXN000295,2025-10-02 01:16:14.158075,12974,Bill Payment,Vijay Rao,Meena Kumari,Meerut,Android,0,Low
TXN000296,2025-10-05 12:33:14.158075,32811,Bill Payment,Sneha Iyer,Meena Kumari,Agra,iOS,0,Medium
TXN000297,2025-10-07 01:55:14.158075,5639,Shopping,Karan Kapoor,Deepak Malhotra,Patna,Android,0,Low
TXN000298,2025-10-03 17:44:14.158075,42505,Subscription Payments,Vijay Rao,Meena Kumari,Indore,iOS,0,Low
TXN000299,2025-10-04 23:25:14.158075,48454,Subscription Payments,Pooja Nair,Kavita Reddy,Coimbatore,Android,0,Medium
TXN000300,2025-10-08 09:23:14.158075,2657,QR Code Payments,Vikram Joshi,Rajesh Kumar,Delhi,iOS,0,Low
TXN000301,2025-10-04 13:29:14.158075,38460,Bill Payment,Kavita Reddy,Manish Tiwari,Aurangabad,Android,0,Medium
TXN000302,2025-10-06 23:06:14.158075,16582,Recharge,Deepak Malhotra,Meena Kumari,Agra,Android,0,High
TXN000303,2025-10-08 11:09:14.158075,2300,QR Code Payments,Meena Kumari,Rajesh Kumar,Coimbatore,iOS,0,Low
TXN000304,2025-10-05 01:55:14.158075,47040,Subscription Payments,Deepak Malhotra,Amit Patel,Meerut,iOS,0,High
TXN000305,2025-10-05 20:32:14.158075,3061,Shopping, Priya Gupta,Deepak Malhotra,Aurangabad,iOS,0,Medium
TXN000306,2025-10-03 13:02:14.158075,47075,Subscription Payments,Aakash Choudhary,Rohan Mehta,Kanpur,Android,0,High
TXN000307,2025-10-08 10:25:14.158075,21457,Shopping,Aakash Choudhary,Vikram Joshi,Coimbatore,iOS,1,Low
TXN000308,2025-10-02 07:37:14.158075,12069,QR Code Payments,Ravi Singh,Karan Kapoor,Thane,iOS,0,Low
TXN000309,2025-10-08 04:27:14.158075,2969,Bill Payment,Sneha Iyer,Amit Patel,Patna,Android,0,Medium
TXN000310,2025-10-01 22:55:14.158075,46860,Subscription Payments,Neha Sharma,Pooja Nair,Raipur,iOS,0,Low
TXN000311,2025-10-06 17:04:14.158075,28743,Shopping,Anjali Verma,Suresh Yadav,Vadodara,iOS,0,Low
TXN000312,2025-10-06 21:15:14.158075,24836,Bill Payment,Rajesh Kumar,Suresh Yadav,Gwalior,iOS,0,Low
TXN000313,2025-10-04 23:19:14.158075,38567,Recharge,Neha Sharma,Kavita Reddy,Visakhapatnam,Android,0,Low
TXN000314,2025-10-03 03:36:14.158075,23428,Shopping,Sneha Iyer,Deepak Malhotra,Agra,Android,0,Low
TXN000315,2025-10-02 17:07:14.158075,25976,QR Code Payments,Vikram Joshi,Sunita Das,Pune,Android,1,Medium
TXN000316,2025-10-08 12:00:14.158075,21395,Recharge,Ravi Singh, Priya Gupta,Vijayawada,iOS,0,High
TXN000317,2025-10-03 17:07:14.158075,4087,Recharge,Amit Patel,Manish Tiwari,Surat,Android,0,Low
TXN000318,2025-10-02 03:48:14.158075,22499,P2P,Manish Tiwari,Manish Tiwari,Kochi,iOS,0,High
TXN000319,2025-10-08 01:49:14.158075,46314,Subscription Payments,Ravi Singh,Vijay Rao,Meerut,iOS,0,High
TXN000320,2025-10-06 20:02:14.158075,34086,Shopping,Neha Sharma,Karan Kapoor,Gwalior,iOS,0,Low
TXN000321,2025-10-04 02:01:14.158075,20980,Recharge,Amit Patel,Vijay Rao,Patna,Android,0,Low
TXN000322,2025-10-03 19:57:14.158075,4835,P2P,Anita Sinha,Kavita Reddy,Delhi,Android,0,Medium
TXN000323,2025-10-02 15:37:14.158075,44164,QR Code Payments,Vijay Rao,Sneha Iyer,Pune,iOS,0,Low
TXN000324,2025-10-07 19:00:14.158075,4655,Bill Payment,Pooja Nair,Ravi Singh,Ahmedabad,iOS,0,Medium
TXN000325,2025-10-03 08:48:14.158075,42014,Shopping,Anjali Verma,Vikram Joshi,Kochi,Android,0,Medium
TXN000326,2025-10-02 00:58:14.158075,40918,Recharge,Kavita Reddy,Kavita Reddy,Jaipur,Android,1,Low
TXN000327,2025-10-02 22:00:14.158075,45625,Subscription Payments,Suresh Yadav,Pooja Nair,Delhi,Android,0,Low
TXN000328,2025-10-03 21:57:14.158075,19930,P2P,Anjali Verma,Kavita Reddy,Raipur,iOS,0,Low
TXN000329,2025-10-03 12:51:14.158075,17529,Recharge,Manish Tiwari,Ravi Singh,Nashik,Android,0,Low
TXN000330,2025-10-04 00:41:14.158075,6993,Subscription Payments,Vikram Joshi,Anita Sinha,Coimbatore,Android,0,Low
TXN000331,2025-10-05 16:07:14.158075,14473,Recharge, Priya Gupta,Deepak Malhotra,Visakhapatnam,Android,0,Medium
TXN000332,2025-10-06 00:14:14.158075,47433,Shopping, Priya Gupta,Sneha Iyer,Madurai,iOS,0,Low
TXN000333,2025-10-03 02:05:14.158075,3536,Shopping,Suresh Yadav,Neha Sharma,Hyderabad,Android,0,High
TXN000334,2025-10-04 00:31:14.158075,8854,Shopping,Vijay Rao,Vijay Rao,Kolkata,iOS,0,Low
TXN000335,2025-10-04 20:44:14.158075,10777,QR Code Payments,Neha Sharma,Anjali Verma,Vijayawada,iOS,0,Medium
TXN000336,2025-10-03 20:21:14.158075,5995,QR Code Payments,Meena Kumari,Anjali Verma,Chennai,iOS,0,Low
TXN000337,2025-10-02 04:19:14.158075,19838,P2P,Sneha Iyer,Vijay Rao,Mumbai,Android,0,High
TXN000338,2025-10-05 14:17:14.158075,30846,Shopping,Ravi Singh,Sneha Iyer,Vadodara,Android,0,Medium
TXN000339,2025-10-02 16:24:14.158075,49477,Subscription Payments,Rohan Mehta,Karan Kapoor,Aurangabad,Android,1,Low
TXN000340,2025-10-03 19:38:14.158075,48504,Recharge,Suresh Yadav,Sneha Iyer,Bangalore,iOS,0,High
TXN000341,2025-10-02 01:49:14.158075,32452,Bill Payment,Meena Kumari,Amit Patel,Lucknow,Android,1,Low
TXN000342,2025-10-03 08:38:14.158075,39890,Subscription Payments,Ravi Singh,Pooja Nair,Lucknow,iOS,0,Low
TXN000343,2025-10-03 20:35:14.158075,42019,QR Code Payments,Sneha Iyer,Ravi Singh,Vijayawada,Android,0,Low
TXN000344,2025-10-01 21:51:14.158075,5700,QR Code Payments,Kavita Reddy,Manish Tiwari,Agra,Android,0,Medium
TXN000345,2025-10-02 05:00:14.158075,29224,Subscription Payments,Anjali Verma,Pooja Nair,Kanpur,Android,0,Low
TXN000346,2025-10-06 17:12:14.158075,27743,QR Code Payments,Pooja Nair,Manish Tiwari,Madurai,Android,0,Low
TXN000347,2025-10-01 18:44:14.158075,40864,Shopping,Karan Kapoor,Kavita Reddy,Bhopal,iOS,0,Medium
TXN000348,2025-10-05 22:27:14.158075,9107,P2P,Anjali Verma,Vikram Joshi,Thane,iOS,0,Medium
TXN000349,2025-10-02 13:21:14.158075,45814,Recharge,Deepak Malhotra,Neha Sharma,Raipur,iOS,1,Low
TXN000350,2025-10-06 22:49:14.158075,37510,P2P,Meena Kumari,Deepak Malhotra,Raipur,iOS,0,Low
TXN000351,2025-10-05 22:09:14.158075,44180,Recharge,Aakash Choudhary,Aakash Choudhary,Gwalior,Android,0,Low
TXN000352,2025-10-02 09:06:14.158075,40547,Recharge,Deepak Malhotra,Kavita Reddy,Coimbatore,iOS,0,Medium
TXN000353,2025-10-06 23:10:14.158075,8308,P2P,Sneha Iyer,Sunita Das,Bhopal,iOS,0,Medium
TXN000354,2025-10-07 13:05:14.158075,18689,Subscription Payments,Ravi Singh,Neha Sharma,Pune,iOS,0,Low
TXN000355,2025-10-07 02:57:14.158075,43584,Recharge, Priya Gupta,Anjali Verma,Bhopal,Android,0,Low
TXN000356,2025-10-07 08:13:14.158075,17553,P2P,Deepak Malhotra,Manish Tiwari,Kolkata,iOS,0,Low
TXN000357,2025-10-07 04:33:14.158075,36312,Recharge,Vikram Joshi,Pooja Nair,Thane,iOS,0,Medium
TXN000358,2025-10-07 12:57:14.158075,43625,Bill Payment,Anita Sinha,Ravi Singh,Bhopal,Android,0,Low
TXN000359,2025-10-07 18:50:14.158075,47302,Subscription Payments,Deepak Malhotra,Pooja Nair,Ahmedabad,Android,1,Low
TXN000360,2025-10-02 00:32:14.158075,32735,Shopping,Manish Tiwari,Rohan Mehta,Gwalior,iOS,0,Low
TXN000361,2025-10-02 12:38:14.158075,33928,Recharge,Manish Tiwari,Anjali Verma,Nagpur,iOS,0,Low
TXN000362,2025-10-05 04:22:14.158075,18811,Bill Payment,Amit Patel,Manish Tiwari,Kolkata,Android,0,Low
TXN000363,2025-10-05 06:36:14.158075,3520,Shopping,Kavita Reddy,Kavita Reddy,Coimbatore,iOS,1,Low
TXN000364,2025-10-04 12:12:14.158075,31316,Shopping,Anita Sinha,Vijay Rao,Agra,Android,0,High
TXN000365,2025-10-02 10:20:14.158075,401,Recharge,Sunita Das, Priya Gupta,Kochi,iOS,1,Low
TXN000366,2025-10-04 10:39:14.158075,45336,P2P,Manish Tiwari,Amit Patel,Kanpur,iOS,1,Low
TXN000367,2025-10-08 01:30:14.158075,49858,Recharge,Anita Sinha, Priya Gupta,Bangalore,iOS,1,High
TXN000368,2025-10-05 23:04:14.158075,799,Bill Payment,Ravi Singh,Vikram Joshi,Bhopal,iOS,0,Low
TXN000369,2025-10-07 02:55:14.158075,290,Shopping,Deepak Malhotra, Priya Gupta,Coimbatore,iOS,0,Low
TXN000370,2025-10-06 11:37:14.158075,10592,Recharge,Vijay Rao,Aakash Choudhary,Jaipur,Android,0,Low
TXN000371,2025-10-03 13:49:14.158075,35843,P2P,Sneha Iyer,Meena Kumari,Hyderabad,Android,0,Medium
TXN000372,2025-10-08 06:33:14.158075,6202,Recharge,Anjali Verma,Anjali Verma,Vijayawada,iOS,0,Low
TXN000373,2025-10-07 01:16:14.158075,19878,Subscription Payments,Suresh Yadav,Karan Kapoor,Madurai,iOS,0,Medium
TXN000374,2025-10-05 10:22:14.158075,26741,P2P,Anita Sinha,Vijay Rao,Vadodara,iOS,0,Low
TXN000375,2025-10-05 04:40:14.158075,34684,Bill Payment,Rajesh Kumar,Rohan Mehta,Aurangabad,Android,0,Low
TXN000376,2025-10-05 09:47:14.158075,32845,Shopping,Meena Kumari,Anita Sinha,Mumbai,Android,0,Medium
TXN000377,2025-10-03 22:27:14.158075,23193,Recharge,Ravi Singh,Pooja Nair,Jaipur,Android,0,High
TXN000378,2025-10-06 14:14:14.158075,669,P2P,Anita Sinha,Amit Patel,Jodhpur,Android,0,Low
TXN000379,2025-10-02 20:18:14.158075,38310,Subscription Payments,Kavita Reddy,Pooja Nair,Agra,Android,0,Medium
TXN000380,2025-10-05 11:02:14.158075,34763,P2P,Amit Patel, Priya Gupta,Raipur,Android,0,Low
TXN000381,2025-10-06 06:34:14.158075,36731,QR Code Payments,Vikram Joshi,Manish Tiwari,Hyderabad,Android,1,Low
TXN000382,2025-10-05 17:51:14.158075,45781,Subscription Payments,Sneha Iyer,Suresh Yadav,Kolkata,Android,0,Low
TXN000383,2025-10-03 03:49:14.158075,7555,Bill Payment, Priya Gupta,Neha Sharma,Vadodara,iOS,0,Low
TXN000384,2025-10-03 18:37:14.158075,4114,Shopping,Suresh Yadav,Neha Sharma,Hyderabad,Android,0,Low
TXN000385,2025-10-07 15:13:14.158075,11193,Bill Payment,Rajesh Kumar,Karan Kapoor,Pune,Android,0,Low
TXN000386,2025-10-02 19:16:14.158075,18170,Recharge,Sneha Iyer,Sunita Das,Delhi,Android,0,Low
TXN000387,2025-10-01 20:14:14.158075,35877,P2P, Priya Gupta,Vijay Rao,Meerut,Android,0,Low
TXN000388,2025-10-06 12:15:14.158075,16638,QR Code Payments,Anita Sinha,Anjali Verma,Delhi,iOS,0,High
TXN000389,2025-10-02 21:59:14.158075,10829,Subscription Payments,Amit Patel,Meena Kumari,Chennai,Android,0,High
TXN000390,2025-10-04 08:21:14.158075,34277,Subscription Payments,Kavita Reddy,Meena Kumari,Hyderabad,iOS,0,Medium
TXN000391,2025-10-04 18:04:14.158075,45117,P2P,Kavita Reddy,Sneha Iyer,Surat,iOS,0,Low
TXN000392,2025-10-04 01:48:14.158075,884,QR Code Payments,Pooja Nair,Deepak Malhotra,Mumbai,iOS,0,Low
TXN000393,2025-10-05 11:31:14.158075,27851,P2P,Suresh Yadav,Kavita Reddy,Indore,Android,0,Medium
TXN000394,2025-10-03 23:58:14.158075,40964,Recharge,Suresh Yadav,Ravi Singh,Indore,Android,0,High
TXN000395,2025-10-03 13:31:14.158075,40428,Bill Payment,Vijay Rao,Sneha Iyer,Surat,Android,0,Low
TXN000396,2025-10-05 10:53:14.158075,12633,Subscription Payments,Vijay Rao,Rohan Mehta,Thane,iOS,0,Medium
TXN000397,2025-10-06 09:44:14.158075,40211,Recharge,Neha Sharma,Neha Sharma,Aurangabad,iOS,1,High
TXN000398,2025-10-02 02:20:14.158075,40074,Bill Payment,Anita Sinha,Aakash Choudhary,Patna,iOS,0,Medium
TXN000399,2025-10-03 04:48:14.158075,5901,Recharge,Anita Sinha,Anita Sinha,Thane,iOS,0,Low
TXN000400,2025-10-02 09:16:14.158075,19290,QR Code Payments,Rohan Mehta,Meena Kumari,Nashik,Android,1,Low
TXN000401,2025-10-03 11:56:14.158075,49789,Subscription Payments,Deepak Malhotra,Suresh Yadav,Pune,Android,0,Low
TXN000402,2025-10-06 08:39:14.158075,38854,P2P,Sneha Iyer,Ravi Singh,Patna,Android,0,Low
TXN000403,2025-10-01 18:07:14.158075,29692,P2P,Pooja Nair, Priya Gupta,Thane,iOS,1,Low
TXN000404,2025-10-06 20:09:14.158075,10747,Bill Payment,Rajesh Kumar,Meena Kumari,Vijayawada,iOS,0,Low
TXN000405,2025-10-03 18:32:14.158075,8816,Shopping,Anita Sinha,Anita Sinha,Madurai,Android,0,Medium
TXN000406,2025-10-01 15:02:14.158075,23455,QR Code Payments,Neha Sharma,Deepak Malhotra,Raipur,Android,0,Low
TXN000407,2025-10-01 14:31:14.158075,22109,Bill Payment,Sneha Iyer,Sneha Iyer,Lucknow,iOS,0,Low
TXN000408,2025-10-03 16:32:14.158075,24476,Shopping,Ravi Singh,Vikram Joshi,Coimbatore,Android,0,Low
TXN000409,2025-10-07 13:53:14.158075,45191,Recharge,Ravi Singh,Meena Kumari,Patna,Android,1,Low
TXN000410,2025-10-01 18:57:14.158075,4880,QR Code Payments,Karan Kapoor,Vikram Joshi,Ahmedabad,iOS,0,Medium
TXN000411,2025-10-06 11:10:14.158075,2468,Recharge,Anita Sinha,Karan Kapoor,Bangalore,iOS,0,Low
TXN000412,2025-10-02 12:50:14.158075,12139,Subscription Payments,Meena Kumari,Deepak Malhotra,Thane,iOS,1,Medium
TXN000413,2025-10-05 22:18:14.158075,6755,QR Code Payments,Sunita Das,Vijay Rao,Bhopal,Android,0,Low
TXN000414,2025-10-04 14:59:14.158075,41041,Shopping,Vijay Rao,Meena Kumari,Vijayawada,iOS,0,Low
TXN000415,2025-10-04 21:33:14.158075,4595,Subscription Payments,Neha Sharma,Manish Tiwari,Surat,Android,0,Medium
TXN000416,2025-10-06 01:58:14.158075,10993,P2P,Vikram Joshi,Anita Sinha,Nashik,Android,0,Low
TXN000417,2025-10-01 19:09:14.158075,25647,Shopping,Aakash Choudhary,Pooja Nair,Madurai,iOS,0,Low
TXN000418,2025-10-01 16:25:14.158075,22486,Bill Payment,Rajesh Kumar,Pooja Nair,Aurangabad,Android,0,Low
TXN000419,2025-10-07 19:37:14.158075,13503,P2P,Aakash Choudhary, Priya Gupta,Madurai,iOS,1,Low
TXN000420,2025-10-06 22:37:14.158075,32197,P2P,Amit Patel,Manish Tiwari,Vadodara,iOS,1,Low
TXN000421,2025-10-02 03:56:14.158075,13221,Bill Payment,Ravi Singh,Amit Patel,Kochi,Android,0,Medium
TXN000422,2025-10-02 21:06:14.158075,11066,QR Code Payments,Meena Kumari,Ravi Singh,Patna,Android,0,Low
TXN000423,2025-10-02 00:48:14.158075,33721,P2P,Suresh Yadav,Suresh Yadav,Kochi,iOS,0,High
TXN000424,2025-10-04 18:23:14.158075,28412,Shopping,Rajesh Kumar,Karan Kapoor,Chennai,iOS,0,Low
TXN000425,2025-10-03 08:16:14.158075,49826,Subscription Payments,Anita Sinha,Suresh Yadav,Thane,iOS,0,Low
TXN000426,2025-10-04 01:14:14.158075,22777,P2P,Vikram Joshi,Anita Sinha,Jaipur,iOS,0,Low
TXN000427,2025-10-03 19:23:14.158075,31389,Shopping,Meena Kumari,Aakash Choudhary,Jodhpur,iOS,0,Low
TXN000428,2025-10-04 01:43:14.158075,31124,Recharge,Rajesh Kumar,Sunita Das,Kolkata,iOS,0,Low
TXN000429,2025-10-06 22:40:14.158075,42775,Shopping,Anjali Verma,Meena Kumari,Ahmedabad,Android,0,Low
TXN000430,2025-10-03 19:22:14.158075,4877,Subscription Payments,Deepak Malhotra,Amit Patel,Vadodara,Android,0,Low
TXN000431,2025-10-03 12:16:14.158075,29849,Shopping,Suresh Yadav,Neha Sharma,Nashik,Android,0,Medium
TXN000432,2025-10-07 16:38:14.158075,15438,Bill Payment,Vikram Joshi,Sunita Das,Lucknow,Android,0,Low
TXN000433,2025-10-05 15:01:14.158075,2591,Subscription Payments,Pooja Nair,Suresh Yadav,Nashik,iOS,0,Medium
TXN000434,2025-10-07 20:57:14.158075,27336,QR Code Payments,Deepak Malhotra,Aakash Choudhary,Visakhapatnam,Android,0,Low
TXN000435,2025-10-08 08:57:14.158075,48196,Recharge,Neha Sharma,Meena Kumari,Gwalior,Android,0,Low
TXN000436,2025-10-05 16:35:14.158075,14699,Bill Payment,Meena Kumari,Deepak Malhotra,Agra,iOS,0,Low
TXN000437,2025-10-04 08:50:14.158075,19608,QR Code Payments,Rohan Mehta, Priya Gupta,Jodhpur,Android,0,Low
TXN000438,2025-10-03 23:19:14.158075,3151,Shopping,Deepak Malhotra,Vikram Joshi,Kolkata,iOS,0,Medium
TXN000439,2025-10-03 04:44:14.158075,48847,Subscription Payments,Sunita Das,Meena Kumari,Kanpur,iOS,0,Low
TXN000440,2025-10-03 20:36:14.158075,49256,Recharge,Manish Tiwari,Vijay Rao,Kanpur,iOS,0,Low
TXN000441,2025-10-02 11:15:14.158075,21706,Bill Payment,Vijay Rao,Deepak Malhotra,Coimbatore,iOS,0,Low
TXN000442,2025-10-03 12:43:14.158075,21799,QR Code Payments,Ravi Singh, Priya Gupta,Bhopal,iOS,1,Low
TXN000443,2025-10-02 08:26:14.158075,976,QR Code Payments,Rohan Mehta,Kavita Reddy,Pune,Android,0,Low
TXN000444,2025-10-02 17:17:14.158075,32193,Recharge,Amit Patel,Pooja Nair,Bangalore,Android,1,Medium
TXN000445,2025-10-04 11:13:14.158075,4242,Shopping,Meena Kumari,Rajesh Kumar,Gwalior,Android,0,Low
